InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,is_cancellation,line_revenue,date,year_month,year,month,weekday,hour,month_label
546405,48138,DOORMAT UNION FLAG,20,2011-03-11 16:05:00,6.75,17351,United Kingdom,False,135.0,2011-03-11,2011-03,2011,3,Friday,16,2011-03
551835,21658,GLASS  BEURRE DISH,4,2011-05-04 13:17:00,3.95,17646,United Kingdom,False,15.8,2011-05-04,2011-05,2011,5,Wednesday,13,2011-05
552328,23203,JUMBO BAG DOILEY PATTERNS,20,2011-05-09 10:03:00,2.08,14188,United Kingdom,False,41.6,2011-05-09,2011-05,2011,5,Monday,10,2011-05
563248,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-08-15 11:30:00,0.55,14702,United Kingdom,False,1.65,2011-08-15,2011-08,2011,8,Monday,11,2011-08
557595,22992,REVOLVER WOODEN RULER,5,2011-06-21 11:19:00,1.95,15507,United Kingdom,False,9.75,2011-06-21,2011-06,2011,6,Tuesday,11,2011-06
563928,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-08-21 15:17:00,1.65,17059,United Kingdom,False,4.949999999999999,2011-08-21,2011-08,2011,8,Sunday,15,2011-08
570180,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2011-10-07 14:28:00,3.75,17509,United Kingdom,False,15.0,2011-10-07,2011-10,2011,10,Friday,14,2011-10
541648,21061,PARTY INVITES FOOTBALL,3,2011-01-20 11:15:00,0.85,17811,United Kingdom,False,2.55,2011-01-20,2011-01,2011,1,Thursday,11,2011-01
552004,21654,RIDGED GLASS FINGER BOWL,36,2011-05-05 16:31:00,0.39,17522,United Kingdom,False,14.04,2011-05-05,2011-05,2011,5,Thursday,16,2011-05
577025,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-11-17 12:54:00,7.95,16161,United Kingdom,False,15.9,2011-11-17,2011-11,2011,11,Thursday,12,2011-11
553896,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-05-19 17:22:00,2.1,13887,United Kingdom,False,12.6,2011-05-19,2011-05,2011,5,Thursday,17,2011-05
565475,82583,HOT BATHS METAL SIGN,72,2011-09-05 10:47:00,1.85,14156,EIRE,False,133.20000000000002,2011-09-05,2011-09,2011,9,Monday,10,2011-09
566708,22738,RIBBON REEL SNOWY VILLAGE,120,2011-09-14 11:55:00,1.45,13078,United Kingdom,False,174.0,2011-09-14,2011-09,2011,9,Wednesday,11,2011-09
563940,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2011-08-22 09:30:00,1.25,17416,United Kingdom,False,15.0,2011-08-22,2011-08,2011,8,Monday,9,2011-08
568472,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-09-27 11:50:00,2.08,12517,Germany,False,20.8,2011-09-27,2011-09,2011,9,Tuesday,11,2011-09
541293,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2011-01-17 13:39:00,1.25,15311,United Kingdom,False,1.25,2011-01-17,2011-01,2011,1,Monday,13,2011-01
557123,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-06-16 17:56:00,0.95,15555,United Kingdom,False,0.95,2011-06-16,2011-06,2011,6,Thursday,17,2011-06
573112,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-27 15:33:00,1.25,16416,United Kingdom,False,15.0,2011-10-27,2011-10,2011,10,Thursday,15,2011-10
578948,23552,BICYCLE PUNCTURE REPAIR KIT,6,2011-11-27 14:25:00,2.08,17411,United Kingdom,False,12.48,2011-11-27,2011-11,2011,11,Sunday,14,2011-11
580999,22620,4 TRADITIONAL SPINNING TOPS,1,2011-12-06 17:49:00,1.45,17883,United Kingdom,False,1.45,2011-12-06,2011-12,2011,12,Tuesday,17,2011-12
544700,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-02-23 10:10:00,1.25,18041,United Kingdom,False,1.25,2011-02-23,2011-02,2011,2,Wednesday,10,2011-02
562615,85099F,JUMBO BAG STRAWBERRY,10,2011-08-08 12:20:00,2.08,16458,United Kingdom,False,20.8,2011-08-08,2011-08,2011,8,Monday,12,2011-08
542526,48187,DOORMAT NEW ENGLAND,1,2011-01-28 12:43:00,7.95,14659,United Kingdom,False,7.95,2011-01-28,2011-01,2011,1,Friday,12,2011-01
564719,47566,PARTY BUNTING,1,2011-08-28 11:55:00,4.95,15325,United Kingdom,False,4.95,2011-08-28,2011-08,2011,8,Sunday,11,2011-08
581476,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-12-09 08:48:00,2.55,12433,Norway,False,61.2,2011-12-09,2011-12,2011,12,Friday,8,2011-12
547871,22176,BLUE OWL SOFT TOY,2,2011-03-27 14:28:00,2.95,16931,United Kingdom,False,5.9,2011-03-27,2011-03,2011,3,Sunday,14,2011-03
572049,23227,FILIGREE HEART BUTTERFLY WHITE,24,2011-10-20 12:21:00,1.25,17243,United Kingdom,False,30.0,2011-10-20,2011-10,2011,10,Thursday,12,2011-10
574015,35970,ZINC FOLKART SLEIGH BELLS,6,2011-11-02 12:03:00,1.69,15576,United Kingdom,False,10.14,2011-11-02,2011-11,2011,11,Wednesday,12,2011-11
573937,22207,FRYING PAN UNION FLAG,4,2011-11-02 10:40:00,4.25,15830,United Kingdom,False,17.0,2011-11-02,2011-11,2011,11,Wednesday,10,2011-11
576600,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-11-15 15:08:00,0.65,18181,United Kingdom,False,5.2,2011-11-15,2011-11,2011,11,Tuesday,15,2011-11
563017,20978,36 PENCILS TUBE SKULLS,16,2011-08-11 12:48:00,1.25,13198,United Kingdom,False,20.0,2011-08-11,2011-08,2011,8,Thursday,12,2011-08
536569,22638,SET OF 4 NAPKIN CHARMS CROWNS,1,2010-12-01 15:35:00,2.55,16274,United Kingdom,False,2.55,2010-12-01,2010-12,2010,12,Wednesday,15,2010-12
550277,22960,JAM MAKING SET WITH JARS,6,2011-04-15 12:48:00,4.25,12639,Sweden,False,25.5,2011-04-15,2011-04,2011,4,Friday,12,2011-04
537623,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-07 14:31:00,4.25,15858,United Kingdom,False,4.25,2010-12-07,2010-12,2010,12,Tuesday,14,2010-12
568650,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-09-28 11:56:00,1.65,13505,Switzerland,False,19.8,2011-09-28,2011-09,2011,9,Wednesday,11,2011-09
581125,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-12-07 12:41:00,1.65,14087,United Kingdom,False,1.65,2011-12-07,2011-12,2011,12,Wednesday,12,2011-12
578096,23084,RABBIT NIGHT LIGHT,12,2011-11-22 17:26:00,2.08,12936,United Kingdom,False,24.96,2011-11-22,2011-11,2011,11,Tuesday,17,2011-11
566451,22599,CHRISTMAS MUSICAL ZINC STAR,4,2011-09-12 16:14:00,0.85,18069,United Kingdom,False,3.4,2011-09-12,2011-09,2011,9,Monday,16,2011-09
567656,47593B,SCOTTIE DOGS BABY BIB,4,2011-09-21 14:40:00,0.83,14096,United Kingdom,False,3.32,2011-09-21,2011-09,2011,9,Wednesday,14,2011-09
580502,23226,FILIGREE HEART DAISY WHITE,6,2011-12-04 13:15:00,1.25,16931,United Kingdom,False,7.5,2011-12-04,2011-12,2011,12,Sunday,13,2011-12
553978,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2011-05-20 11:03:00,1.79,16182,United Kingdom,False,179.0,2011-05-20,2011-05,2011,5,Friday,11,2011-05
546417,22746,POPPY'S PLAYHOUSE LIVINGROOM,5,2011-03-13 10:48:00,2.1,14800,United Kingdom,False,10.5,2011-03-13,2011-03,2011,3,Sunday,10,2011-03
575969,20712,JUMBO BAG WOODLAND ANIMALS,4,2011-11-13 12:47:00,2.08,13571,United Kingdom,False,8.32,2011-11-13,2011-11,2011,11,Sunday,12,2011-11
550408,22386,JUMBO BAG PINK POLKADOT,10,2011-04-18 11:59:00,2.08,16746,United Kingdom,False,20.8,2011-04-18,2011-04,2011,4,Monday,11,2011-04
543468,22233,JIGSAW RABBIT AND BIRDHOUSE,3,2011-02-08 14:45:00,1.65,14562,United Kingdom,False,4.949999999999999,2011-02-08,2011-02,2011,2,Tuesday,14,2011-02
544194,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-17 08:40:00,1.45,16839,United Kingdom,False,17.4,2011-02-17,2011-02,2011,2,Thursday,8,2011-02
542121,22763,KEY CABINET MA CAMPAGNE,2,2011-01-25 14:33:00,9.95,17515,United Kingdom,False,19.9,2011-01-25,2011-01,2011,1,Tuesday,14,2011-01
579135,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-11-28 12:44:00,1.95,18096,United Kingdom,False,3.9,2011-11-28,2011-11,2011,11,Monday,12,2011-11
537346,22962,JAM JAR WITH PINK LID,12,2010-12-06 12:21:00,0.85,15301,United Kingdom,False,10.2,2010-12-06,2010-12,2010,12,Monday,12,2010-12
581175,22757,LARGE RED BABUSHKA NOTEBOOK,144,2011-12-07 15:16:00,0.39,14646,Netherlands,False,56.16,2011-12-07,2011-12,2011,12,Wednesday,15,2011-12
574097,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-03 09:56:00,1.25,12471,Germany,False,10.0,2011-11-03,2011-11,2011,11,Thursday,9,2011-11
544339,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-02-18 09:04:00,2.95,15228,United Kingdom,False,17.700000000000003,2011-02-18,2011-02,2011,2,Friday,9,2011-02
567180,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3,2011-09-18 14:56:00,0.39,17802,United Kingdom,False,1.17,2011-09-18,2011-09,2011,9,Sunday,14,2011-09
565472,22776,SWEETHEART 3 TIER CAKE STAND,1,2011-09-05 10:15:00,9.95,16255,United Kingdom,False,9.95,2011-09-05,2011-09,2011,9,Monday,10,2011-09
548388,20973,12 PENCIL SMALL TUBE WOODLAND,4,2011-03-30 16:52:00,0.65,13268,United Kingdom,False,2.6,2011-03-30,2011-03,2011,3,Wednesday,16,2011-03
567174,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-09-18 13:31:00,1.45,16438,United Kingdom,False,1.45,2011-09-18,2011-09,2011,9,Sunday,13,2011-09
577355,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-18 15:53:00,4.95,14911,EIRE,False,19.8,2011-11-18,2011-11,2011,11,Friday,15,2011-11
573369,22853,CAT BOWL VINTAGE CREAM,2,2011-10-30 13:19:00,3.25,16049,United Kingdom,False,6.5,2011-10-30,2011-10,2011,10,Sunday,13,2011-10
542506,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-01-28 12:06:00,1.65,16523,United Kingdom,False,16.5,2011-01-28,2011-01,2011,1,Friday,12,2011-01
569866,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-10-06 14:50:00,0.85,12757,Portugal,False,8.5,2011-10-06,2011-10,2011,10,Thursday,14,2011-10
546160,21239,PINK  POLKADOT CUP,48,2011-03-10 09:49:00,0.72,15838,United Kingdom,False,34.56,2011-03-10,2011-03,2011,3,Thursday,9,2011-03
569362,23132,SMALL IVORY HEART WALL ORGANISER,13,2011-10-03 15:06:00,3.57,18102,United Kingdom,False,46.41,2011-10-03,2011-10,2011,10,Monday,15,2011-10
547709,22150,3 STRIPEY MICE FELTCRAFT,1,2011-03-24 18:43:00,1.95,18109,United Kingdom,False,1.95,2011-03-24,2011-03,2011,3,Thursday,18,2011-03
565430,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-04 13:07:00,2.55,14335,Germany,False,15.3,2011-09-04,2011-09,2011,9,Sunday,13,2011-09
539317,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-12-16 19:04:00,0.42,17392,United Kingdom,False,10.5,2010-12-16,2010-12,2010,12,Thursday,19,2010-12
565249,22555,PLASTERS IN TIN STRONGMAN,1,2011-09-02 10:38:00,1.65,18027,United Kingdom,False,1.65,2011-09-02,2011-09,2011,9,Friday,10,2011-09
554837,22469,HEART OF WICKER SMALL,3,2011-05-26 16:30:00,1.65,14584,United Kingdom,False,4.949999999999999,2011-05-26,2011-05,2011,5,Thursday,16,2011-05
574038,22986,WRAP GINGHAM ROSE,25,2011-11-02 12:56:00,0.42,18164,United Kingdom,False,10.5,2011-11-02,2011-11,2011,11,Wednesday,12,2011-11
548768,22961,JAM MAKING SET PRINTED,4,2011-04-04 12:34:00,1.45,17886,United Kingdom,False,5.8,2011-04-04,2011-04,2011,4,Monday,12,2011-04
570118,23047,PAPER LANTERN 5 POINT SEQUIN STAR,2,2011-10-07 12:44:00,5.75,13276,United Kingdom,False,11.5,2011-10-07,2011-10,2011,10,Friday,12,2011-10
557758,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-06-22 13:28:00,4.95,17585,United Kingdom,False,9.9,2011-06-22,2011-06,2011,6,Wednesday,13,2011-06
557322,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,12,2011-06-20 09:04:00,1.65,17444,Canada,False,19.8,2011-06-20,2011-06,2011,6,Monday,9,2011-06
579167,85152,HAND OVER THE CHOCOLATE   SIGN,2,2011-11-28 14:06:00,2.1,16800,United Kingdom,False,4.2,2011-11-28,2011-11,2011,11,Monday,14,2011-11
572090,23169,CLASSIC GLASS COOKIE JAR,1,2011-10-20 14:33:00,4.15,13573,United Kingdom,False,4.15,2011-10-20,2011-10,2011,10,Thursday,14,2011-10
579002,23371,SET 36 COLOUR PENCILS SPACEBOY,4,2011-11-27 16:27:00,1.25,14093,United Kingdom,False,5.0,2011-11-27,2011-11,2011,11,Sunday,16,2011-11
547886,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2011-03-28 09:21:00,2.55,13652,United Kingdom,False,15.3,2011-03-28,2011-03,2011,3,Monday,9,2011-03
547972,22384,LUNCH BAG PINK POLKADOT,150,2011-03-28 16:41:00,1.45,12557,Spain,False,217.5,2011-03-28,2011-03,2011,3,Monday,16,2011-03
557293,48194,DOORMAT HEARTS,2,2011-06-19 13:26:00,7.95,16326,United Kingdom,False,15.9,2011-06-19,2011-06,2011,6,Sunday,13,2011-06
563194,84356,POMPOM CURTAIN,2,2011-08-12 16:36:00,6.95,17858,United Kingdom,False,13.9,2011-08-12,2011-08,2011,8,Friday,16,2011-08
545995,85206A,CREAM FELT EASTER EGG BASKET,6,2011-03-08 13:54:00,1.65,15023,United Kingdom,False,9.9,2011-03-08,2011-03,2011,3,Tuesday,13,2011-03
561773,23199,JUMBO BAG APPLES,1,2011-07-29 12:41:00,2.08,17841,United Kingdom,False,2.08,2011-07-29,2011-07,2011,7,Friday,12,2011-07
568346,84924A,WAKE UP COCKEREL CALENDAR SIGN,2,2011-09-26 15:28:00,7.46,14096,United Kingdom,False,14.92,2011-09-26,2011-09,2011,9,Monday,15,2011-09
568394,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-09-27 10:20:00,4.95,13314,United Kingdom,False,14.85,2011-09-27,2011-09,2011,9,Tuesday,10,2011-09
556629,22386,JUMBO BAG PINK POLKADOT,20,2011-06-13 14:55:00,2.08,14841,United Kingdom,False,41.6,2011-06-13,2011-06,2011,6,Monday,14,2011-06
554964,48184,DOORMAT ENGLISH ROSE,1,2011-05-27 15:57:00,7.95,15867,United Kingdom,False,7.95,2011-05-27,2011-05,2011,5,Friday,15,2011-05
561819,22763,KEY CABINET MA CAMPAGNE,2,2011-07-29 15:59:00,9.95,13928,United Kingdom,False,19.9,2011-07-29,2011-07,2011,7,Friday,15,2011-07
556111,22939,APRON APPLE DELIGHT,4,2011-06-09 09:16:00,4.95,13004,United Kingdom,False,19.8,2011-06-09,2011-06,2011,6,Thursday,9,2011-06
553006,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-05-12 16:45:00,4.15,15544,United Kingdom,False,16.6,2011-05-12,2011-05,2011,5,Thursday,16,2011-05
579124,20829,GLITTER HANGING BUTTERFLY STRING,2,2011-11-28 12:14:00,2.1,15721,United Kingdom,False,4.2,2011-11-28,2011-11,2011,11,Monday,12,2011-11
548470,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2011-03-31 12:36:00,2.55,12782,Portugal,False,15.3,2011-03-31,2011-03,2011,3,Thursday,12,2011-03
567142,21731,RED TOADSTOOL LED NIGHT LIGHT,36,2011-09-16 14:55:00,1.65,14262,United Kingdom,False,59.4,2011-09-16,2011-09,2011,9,Friday,14,2011-09
577800,23206,LUNCH BAG APPLE DESIGN,10,2011-11-21 17:00:00,1.65,15484,United Kingdom,False,16.5,2011-11-21,2011-11,2011,11,Monday,17,2011-11
579196,20723,STRAWBERRY CHARLOTTE BAG,1,2011-11-28 15:54:00,1.63,14096,United Kingdom,False,1.63,2011-11-28,2011-11,2011,11,Monday,15,2011-11
552023,20718,RED RETROSPOT SHOPPER BAG,10,2011-05-05 17:59:00,1.25,17624,United Kingdom,False,12.5,2011-05-05,2011-05,2011,5,Thursday,17,2011-05
557409,22917,HERB MARKER ROSEMARY,12,2011-06-20 11:34:00,0.65,15410,United Kingdom,False,7.800000000000001,2011-06-20,2011-06,2011,6,Monday,11,2011-06
557262,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-06-19 10:55:00,2.95,16923,United Kingdom,False,8.850000000000001,2011-06-19,2011-06,2011,6,Sunday,10,2011-06
568064,23427,STOOL HOME SWEET HOME,1,2011-09-23 13:42:00,12.5,14880,United Kingdom,False,12.5,2011-09-23,2011-09,2011,9,Friday,13,2011-09
575884,22727,ALARM CLOCK BAKELIKE RED,8,2011-11-11 13:46:00,3.75,12685,France,False,30.0,2011-11-11,2011-11,2011,11,Friday,13,2011-11
571670,21981,PACK OF 12 WOODLAND TISSUES,24,2011-10-18 13:12:00,0.39,12611,Italy,False,9.36,2011-10-18,2011-10,2011,10,Tuesday,13,2011-10
561662,POST,POSTAGE,2,2011-07-28 16:28:00,15.0,12407,Belgium,False,30.0,2011-07-28,2011-07,2011,7,Thursday,16,2011-07
579555,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,2011-11-30 11:08:00,2.95,16241,United Kingdom,False,11.8,2011-11-30,2011-11,2011,11,Wednesday,11,2011-11
578817,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-11-25 13:45:00,1.65,16764,United Kingdom,False,3.3,2011-11-25,2011-11,2011,11,Friday,13,2011-11
542241,20766,GARDEN PATH SKETCHBOOK,1,2011-01-26 14:51:00,3.75,16409,United Kingdom,False,3.75,2011-01-26,2011-01,2011,1,Wednesday,14,2011-01
580727,22982,PANTRY PASTRY BRUSH,3,2011-12-05 17:17:00,2.46,14096,United Kingdom,False,7.38,2011-12-05,2011-12,2011,12,Monday,17,2011-12
570422,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,2011-10-10 13:37:00,0.42,14132,United Kingdom,False,10.08,2011-10-10,2011-10,2011,10,Monday,13,2011-10
553552,21043,APRON MODERN VINTAGE COTTON,12,2011-05-17 16:23:00,1.95,17702,United Kingdom,False,23.4,2011-05-17,2011-05,2011,5,Tuesday,16,2011-05
576364,22089,PAPER BUNTING VINTAGE PAISLEY,4,2011-11-14 17:40:00,2.95,15009,United Kingdom,False,11.8,2011-11-14,2011-11,2011,11,Monday,17,2011-11
573578,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2011-10-31 14:13:00,1.25,16018,United Kingdom,False,30.0,2011-10-31,2011-10,2011,10,Monday,14,2011-10
566163,23347,I LOVE LONDON BEAKER,12,2011-09-09 11:48:00,1.25,12637,France,False,15.0,2011-09-09,2011-09,2011,9,Friday,11,2011-09
572274,15056N,EDWARDIAN PARASOL NATURAL,12,2011-10-21 16:48:00,5.95,14031,United Kingdom,False,71.4,2011-10-21,2011-10,2011,10,Friday,16,2011-10
563241,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-08-15 10:22:00,0.85,12758,Portugal,False,17.0,2011-08-15,2011-08,2011,8,Monday,10,2011-08
559912,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-07-13 15:04:00,1.45,14221,United Kingdom,False,17.4,2011-07-13,2011-07,2011,7,Wednesday,15,2011-07
547535,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-03-23 15:07:00,2.95,16250,United Kingdom,False,17.700000000000003,2011-03-23,2011-03,2011,3,Wednesday,15,2011-03
542266,22652,TRAVEL SEWING KIT,4,2011-01-26 17:37:00,1.65,16918,United Kingdom,False,6.6,2011-01-26,2011-01,2011,1,Wednesday,17,2011-01
572913,21733,RED HANGING HEART T-LIGHT HOLDER,5,2011-10-26 16:21:00,2.95,15993,United Kingdom,False,14.75,2011-10-26,2011-10,2011,10,Wednesday,16,2011-10
563746,20725,LUNCH BAG RED RETROSPOT,10,2011-08-19 10:05:00,1.65,14745,United Kingdom,False,16.5,2011-08-19,2011-08,2011,8,Friday,10,2011-08
549283,23078,ICE CREAM PEN LIP GLOSS,24,2011-04-07 13:32:00,1.25,13005,United Kingdom,False,30.0,2011-04-07,2011-04,2011,4,Thursday,13,2011-04
572909,23461,SWEETHEART BIRD HOUSE,3,2011-10-26 15:48:00,4.15,15821,United Kingdom,False,12.45,2011-10-26,2011-10,2011,10,Wednesday,15,2011-10
557217,23206,LUNCH BAG APPLE DESIGN,10,2011-06-17 12:30:00,1.65,17426,United Kingdom,False,16.5,2011-06-17,2011-06,2011,6,Friday,12,2011-06
577009,23402,HOME SWEET HOME 3 PEG HANGER,8,2011-11-17 12:05:00,3.75,12749,United Kingdom,False,30.0,2011-11-17,2011-11,2011,11,Thursday,12,2011-11
561894,23245,SET OF 3 REGENCY CAKE TINS,1,2011-07-31 15:00:00,4.95,14456,United Kingdom,False,4.95,2011-07-31,2011-07,2011,7,Sunday,15,2011-07
545290,48111,DOORMAT 3 SMILEY CATS,2,2011-03-01 12:01:00,7.95,14688,United Kingdom,False,15.9,2011-03-01,2011-03,2011,3,Tuesday,12,2011-03
547656,22633,HAND WARMER UNION JACK,1,2011-03-24 12:53:00,2.1,13263,United Kingdom,False,2.1,2011-03-24,2011-03,2011,3,Thursday,12,2011-03
555936,22628,PICNIC BOXES SET OF 3 RETROSPOT,4,2011-06-08 09:16:00,4.95,12567,France,False,19.8,2011-06-08,2011-06,2011,6,Wednesday,9,2011-06
557275,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-19 11:45:00,1.65,15544,United Kingdom,False,13.2,2011-06-19,2011-06,2011,6,Sunday,11,2011-06
573937,23232,WRAP VINTAGE LEAF DESIGN,25,2011-11-02 10:40:00,0.42,15830,United Kingdom,False,10.5,2011-11-02,2011-11,2011,11,Wednesday,10,2011-11
566451,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2011-09-12 16:14:00,1.45,18069,United Kingdom,False,1.45,2011-09-12,2011-09,2011,9,Monday,16,2011-09
579345,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-11-29 11:46:00,3.75,12727,France,False,30.0,2011-11-29,2011-11,2011,11,Tuesday,11,2011-11
572541,21528,DAIRY MAID TRADITIONAL TEAPOT,1,2011-10-24 16:20:00,6.95,17315,United Kingdom,False,6.95,2011-10-24,2011-10,2011,10,Monday,16,2011-10
565481,22115,METAL SIGN EMPIRE TEA,1,2011-09-05 11:31:00,0.79,16891,United Kingdom,False,0.79,2011-09-05,2011-09,2011,9,Monday,11,2011-09
563909,21864,UNION JACK FLAG PASSPORT COVER,2,2011-08-21 12:36:00,2.1,15701,United Kingdom,False,4.2,2011-08-21,2011-08,2011,8,Sunday,12,2011-08
559557,23157,SET OF 6 NATIVITY MAGNETS,12,2011-07-11 10:33:00,2.08,17444,Canada,False,24.96,2011-07-11,2011-07,2011,7,Monday,10,2011-07
574672,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-06 12:25:00,1.25,13532,United Kingdom,False,1.25,2011-11-06,2011-11,2011,11,Sunday,12,2011-11
578808,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6,2011-11-25 13:23:00,1.25,16327,United Kingdom,False,7.5,2011-11-25,2011-11,2011,11,Friday,13,2011-11
549916,22191,IVORY DINER WALL CLOCK,2,2011-04-13 09:39:00,8.5,13717,United Kingdom,False,17.0,2011-04-13,2011-04,2011,4,Wednesday,9,2011-04
567967,23287,RED VINTAGE SPOT BEAKER,1,2011-09-23 09:39:00,0.85,15858,United Kingdom,False,0.85,2011-09-23,2011-09,2011,9,Friday,9,2011-09
546862,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-03-17 15:34:00,12.75,16216,United Kingdom,False,25.5,2011-03-17,2011-03,2011,3,Thursday,15,2011-03
559146,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-07-06 14:18:00,2.08,12921,United Kingdom,False,20.8,2011-07-06,2011-07,2011,7,Wednesday,14,2011-07
572216,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-10-21 12:56:00,1.95,16015,United Kingdom,False,3.9,2011-10-21,2011-10,2011,10,Friday,12,2011-10
573319,84341B,SMALL PINK MAGIC CHRISTMAS TREE,36,2011-10-30 10:18:00,0.38,17651,United Kingdom,False,13.68,2011-10-30,2011-10,2011,10,Sunday,10,2011-10
548648,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-01 13:20:00,2.95,12949,United Kingdom,False,35.400000000000006,2011-04-01,2011-04,2011,4,Friday,13,2011-04
549964,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-04-13 14:12:00,6.75,13122,United Kingdom,False,13.5,2011-04-13,2011-04,2011,4,Wednesday,14,2011-04
545524,20685,DOORMAT RED RETROSPOT,2,2011-03-03 12:53:00,7.95,17374,United Kingdom,False,15.9,2011-03-03,2011-03,2011,3,Thursday,12,2011-03
567185,23206,LUNCH BAG APPLE DESIGN,4,2011-09-18 15:55:00,1.65,16370,United Kingdom,False,6.6,2011-09-18,2011-09,2011,9,Sunday,15,2011-09
541816,21832,CHOCOLATE CALCULATOR,7,2011-01-21 15:57:00,1.65,17799,United Kingdom,False,11.55,2011-01-21,2011-01,2011,1,Friday,15,2011-01
558461,23237,SET OF 4 KNICK KNACK TINS LEAVES,2,2011-06-29 15:03:00,4.15,13263,United Kingdom,False,8.3,2011-06-29,2011-06,2011,6,Wednesday,15,2011-06
563613,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-08-18 08:49:00,11.95,12688,Israel,False,23.9,2011-08-18,2011-08,2011,8,Thursday,8,2011-08
540453,21181,PLEASE ONE PERSON METAL SIGN,48,2011-01-07 11:54:00,1.85,13426,United Kingdom,False,88.80000000000001,2011-01-07,2011-01,2011,1,Friday,11,2011-01
568900,22274,FELTCRAFT DOLL EMILY,6,2011-09-29 13:21:00,2.95,13647,United Kingdom,False,17.700000000000003,2011-09-29,2011-09,2011,9,Thursday,13,2011-09
565807,48129,DOORMAT TOPIARY,2,2011-09-07 10:55:00,8.25,14334,United Kingdom,False,16.5,2011-09-07,2011-09,2011,9,Wednesday,10,2011-09
537685,22567,20 DOLLY PEGS RETROSPOT,6,2010-12-08 10:21:00,1.25,18077,United Kingdom,False,7.5,2010-12-08,2010-12,2010,12,Wednesday,10,2010-12
572762,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-26 09:50:00,4.95,15240,United Kingdom,False,19.8,2011-10-26,2011-10,2011,10,Wednesday,9,2011-10
576927,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-17 11:02:00,3.75,12567,France,False,15.0,2011-11-17,2011-11,2011,11,Thursday,11,2011-11
550526,22970,LONDON BUS COFFEE MUG,6,2011-04-19 10:40:00,2.55,14309,United Kingdom,False,15.3,2011-04-19,2011-04,2011,4,Tuesday,10,2011-04
